id,amount,fee,target_feerate,real_feerate,algorithm,input_count,negative_effective_valued_utxos,output_count,change_amount,utxo_count_before_payment,utxo_count_after_payment,waste_score
4167,36803024600,,13.044001,,failed,,0,,,2251,2251,
4168,36808034600,,17.078999,,failed,,0,,,2252,2252,
4169,36823044600,,11.481,,failed,,0,,,2253,2253,
4170,36838054600,,17.907,,failed,,0,,,2253,2253,
4171,36853064600,,22.791,,failed,,0,,,2253,2253,
4172,36854234900,,24.16,,failed,,0,,,2253,2253,
4173,36869544900,,27.934,,failed,,0,,,2253,2253,
4174,36871148500,,25.222,,failed,,0,,,2253,2253,
4175,36896158500,,18.122,,failed,,0,,,2254,2254,
4176,36906158500,,25.26,,failed,,0,,,2254,2254,
4177,36908158500,,14.829999,,failed,,0,,,2255,2255,
4178,37167356600,,16.907999,,failed,,0,,,2255,2255,
4179,37168456600,,18.578,,failed,,0,,,2255,2255,
4180,37189466600,,16.675001,,failed,,0,,,2257,2257,
4181,37229819900,,22.774,,failed,,0,,,2257,2257,
4182,37234829900,,25.487999,,failed,,0,,,2257,2257,
4183,37235829900,,24.157999,,failed,,0,,,2257,2257,
4184,37236829900,,18.471,,failed,,0,,,2263,2263,
4185,37251129900,,12.415,,failed,,0,,,2263,2263,
4186,37271139900,,5.794,,failed,,0,,,2263,2263,
4187,37276929900,,5.433,,failed,,0,,,2264,2264,
4188,37281939900,,11.128,,failed,,0,,,2264,2264,
4189,37301949900,,21.067999,,failed,,0,,,2264,2264,
4190,37320959900,,4.6280003,,failed,,0,,,2265,2265,
4191,37330969900,,31.107998,,failed,,0,,,2269,2269,
4192,37546237100,,39.072,,failed,,0,,,2270,2270,
4193,37546337100,,39.528,,failed,,0,,,2271,2271,
4194,37548347100,,61.489002,,failed,,1,,,2271,2271,
4195,37553357100,,80.301,,failed,,1,,,2271,2271,
4196,37555367100,,99.37,,failed,,1,,,2271,2271,
4197,37560377100,,92.398,,failed,,1,,,2272,2272,
4198,37560477100,,97.336,,failed,,1,,,2272,2272,
4199,37575487100,,96.578,,failed,,1,,,2272,2272,
4200,37576183000,,90.717,,failed,,1,,,2275,2275,
4201,37576363200,,33.519,,failed,,0,,,2277,2277,
4202,37576676200,,39.329002,,failed,,0,,,2277,2277,
4203,37581686200,,50.508,,failed,,0,,,2277,2277,
4204,37586696200,,50.722,,failed,,0,,,2277,2277,
4205,37587196200,,54.847,,failed,,0,,,2277,2277,
4206,37592206200,,45.05,,failed,,0,,,2279,2279,
4207,37592706200,,89.143,,failed,,1,,,2281,2281,
4208,37593706200,,39.534,,failed,,0,,,2287,2287,
4209,37595706200,,46.623,,failed,,0,,,2287,2287,
4210,37596716200,,42.419,,failed,,0,,,2288,2288,
4211,37597726200,,77.048004,,failed,,1,,,2290,2290,
4212,37598736200,,75.775,,failed,,1,,,2290,2290,
4213,37600036200,,91.432,,failed,,1,,,2290,2290,
4214,37602030500,,103.088005,,failed,,1,,,2290,2290,
4215,37607168500,,92.846,,failed,,1,,,2290,2290,
4216,37607678500,,78.387,,failed,,1,,,2290,2290,
4217,37612238500,,143.381,,failed,,2,,,2293,2293,
4218,37612448500,,128.02899,,failed,,1,,,2293,2293,
4219,37613523700,,106.066,,failed,,1,,,2301,2301,
4220,37613583700,,119.33,,failed,,1,,,2301,2301,
4221,37613763700,,131.45401,,failed,,1,,,2301,2301,
4222,37614183700,,185.87,,failed,,2,,,2306,2306,
4223,37914263800,,167.911,,failed,,2,,,2306,2306,
4224,37914773800,,67.459,,failed,,1,,,2311,2311,
4225,37916773800,,72.957,,failed,,1,,,2311,2311,
4226,37917178400,,91.159,,failed,,1,,,2320,2320,
4227,37917218400,,91.462,,failed,,1,,,2320,2320,
4228,37917568400,,80.188995,,failed,,1,,,2320,2320,
4229,37918287800,,75.631004,,failed,,1,,,2327,2327,
4230,38073287800,,57.884,,failed,,0,,,2331,2331,
4231,38118287800,,41.511,,failed,,0,,,2331,2331,
4232,38119117800,,42.388,,failed,,0,,,2331,2331,
4233,38121127800,,55.216003,,failed,,0,,,2331,2331,
4234,38122247800,,42.058002,,failed,,0,,,2335,2335,
4235,38122897800,,43.413,,failed,,0,,,2335,2335,
4236,38123597800,,41.597,,failed,,0,,,2335,2335,
4237,38124597800,,45.521,,failed,,0,,,2335,2335,
4238,38124707800,,44.510002,,failed,,0,,,2338,2338,
4239,38126207800,,39.702,,failed,,0,,,2340,2340,
4240,38276207800,,37.957,,failed,,0,,,2340,2340,
4241,38277152700,,32.732998,,failed,,0,,,2345,2345,
4242,38279662700,,32.73,,failed,,0,,,2345,2345,
4243,38279972700,,32.493,,failed,,0,,,2345,2345,
4244,38281972700,,24.019,,failed,,0,,,2345,2345,
4245,38284482700,,35.409,,failed,,0,,,2345,2345,
4246,38287492700,,63.631996,,failed,,1,,,2345,2345,
4247,38289492700,,16.539,,failed,,0,,,2348,2348,
4248,38430030200,,37.381,,failed,,0,,,2351,2351,
4249,38430530200,,34.981,,failed,,0,,,2351,2351,
4250,38431630200,,19.153,,failed,,0,,,2352,2352,
4251,38451630200,,22.654,,failed,,0,,,2352,2352,
4252,38451685200,,28.141,,failed,,0,,,2352,2352,
4253,38452185200,,31.948,,failed,,0,,,2352,2352,
4254,38453285200,,27.762001,,failed,,0,,,2352,2352,
4255,38453335200,,11.003,,failed,,0,,,2354,2354,
4256,38453595200,,18.105,,failed,,0,,,2354,2354,
4257,38455595200,,16.048,,failed,,0,,,2354,2354,
4258,38463605200,,18.036001,,failed,,0,,,2355,2355,
4259,38467005200,,14.973,,failed,,0,,,2355,2355,
4260,38468005200,,9.499,,failed,,0,,,2355,2355,
4261,38468055200,,6.028,,failed,,0,,,2355,2355,
4262,38471544500,,13.2560005,,failed,,0,,,2355,2355,
4263,38472644500,,16.145,,failed,,0,,,2361,2361,
4264,38473644500,,8.41,,failed,,0,,,2363,2363,
4265,38473844500,,7.447,,failed,,0,,,2363,2363,
4266,38474164500,,2.716,,failed,,0,,,2363,2363,
4267,38475364500,,16.411,,failed,,0,,,2368,2368,
4268,38475424500,,2.0,,failed,,0,,,2368,2368,
4269,38477934500,,15.896999,,failed,,0,,,2370,2370,
4270,38478264500,,13.419001,,failed,,0,,,2373,2373,
4271,38478314500,,19.105999,,failed,,0,,,2373,2373,
4272,38480314500,,34.339,,failed,,0,,,2373,2373,
4273,38680594500,,19.151,,failed,,0,,,2373,2373,
4274,38680955900,,16.768,,failed,,0,,,2374,2374,
4275,38681055900,,3.086,,failed,,0,,,2376,2376,
4276,38681110900,,4.741,,failed,,0,,,2376,2376,
4277,38681310900,,10.908999,,failed,,0,,,2376,2376,
4278,38681665000,,10.291,,failed,,0,,,2382,2382,
4279,38681735000,,30.366,,failed,,0,,,2391,2391,
4280,38682745000,,30.248999,,failed,,0,,,2391,2391,
4281,38683745000,,21.747,,failed,,0,,,2391,2391,
4282,38695383800,,23.485,,failed,,0,,,2391,2391,
4283,38695543900,,24.061998,,failed,,0,,,2391,2391,
4284,38703553900,,25.464,,failed,,0,,,2393,2393,
4285,38713773900,,20.476,,failed,,0,,,2393,2393,
4286,38714183900,,26.937,,failed,,0,,,2396,2396,
4287,38714268800,,30.14,,failed,,0,,,2396,2396,
4288,38714318800,,26.974998,,failed,,0,,,2396,2396,
4289,38716618800,,20.642,,failed,,0,,,2399,2399,
4290,38716828800,,18.212,,failed,,0,,,2399,2399,
4291,38718354100,,4.678,,failed,,0,,,2401,2401,
4292,38720364100,,6.649,,failed,,0,,,2401,2401,
4293,38721574100,,13.774,,failed,,0,,,2402,2402,
4294,38722684100,,14.679999,,failed,,0,,,2402,2402,
4295,38733294900,,18.741999,,failed,,0,,,2402,2402,
4296,38733894900,,13.378,,failed,,0,,,2404,2404,
4297,38735414900,,19.969,,failed,,0,,,2407,2407,
4298,38738414900,,5.459,,failed,,0,,,2411,2411,
4299,38738524900,,9.36,,failed,,0,,,2413,2413,
4300,38738544900,,11.671,,failed,,0,,,2416,2416,
4301,38746554900,,1.308,,failed,,0,,,2432,2432,
4302,38747154900,,19.706,,failed,,0,,,2443,2443,
4303,38754154900,,17.335999,,failed,,0,,,2443,2443,
4304,38754585500,,1.77,,failed,,0,,,2444,2444,
4305,38756595500,,4.4,,failed,,0,,,2444,2444,
4306,38756755500,,12.826,,failed,,0,,,2444,2444,
4307,38757186500,,16.289001,,failed,,0,,,2444,2444,
4308,38757236500,,13.476001,,failed,,0,,,2444,2444,
4309,38757751600,,8.34,,failed,,0,,,2444,2444,
4310,38757989100,,10.853001,,failed,,0,,,2444,2444,
4311,38759534600,,10.224,,failed,,0,,,2444,2444,
4312,38759584600,,6.921,,failed,,0,,,2444,2444,
4313,38760415500,,7.724,,failed,,0,,,2444,2444,
4314,38762246600,,12.68,,failed,,0,,,2454,2454,
4315,38762423500,,12.827999,,failed,,0,,,2456,2456,
4316,38762833500,,14.693001,,failed,,0,,,2459,2459,
4317,38762920500,,23.134,,failed,,0,,,2462,2462,
4318,38843945200,,27.594,,failed,,0,,,2463,2463,
4319,38844395200,,14.559001,,failed,,0,,,2465,2465,
4320,38844495200,,18.967,,failed,,0,,,2467,2467,
4321,38847495200,,15.909,,failed,,0,,,2467,2467,
4322,38857495200,,14.952,,failed,,0,,,2470,2470,
4323,38859795200,,19.167,,failed,,0,,,2470,2470,
4324,38862495200,,18.01,,failed,,0,,,2471,2471,
4325,38863005200,,3.1169999,,failed,,0,,,2472,2472,
4326,38863315200,,6.041,,failed,,0,,,2472,2472,
4327,38863825200,,11.992,,failed,,0,,,2475,2475,
4328,38864679000,,14.773,,failed,,0,,,2475,2475,
4329,38873910900,,32.87,,failed,,0,,,2479,2479,
4330,38888397200,,67.333,,failed,,1,,,2481,2481,
4331,38889497200,,66.733,,failed,,1,,,2482,2482,
4332,38889550400,,48.099003,,failed,,0,,,2489,2489,
4333,38897860400,,62.553997,,failed,,1,,,2489,2489,
4334,38898070400,,51.051,,failed,,0,,,2489,2489,
4335,38899170400,,8.87,,failed,,0,,,2495,2495,
4336,38899280400,,1.878,,failed,,0,,,2496,2496,
4337,38900825700,,1.72,,failed,,0,,,2501,2501,
4338,38901025700,,2.03,,failed,,0,,,2502,2502,
4339,38919035700,,8.002999,,failed,,0,,,2502,2502,
4340,38920607800,,16.34,,failed,,0,,,2502,2502,
4341,38920637800,,14.328,,failed,,0,,,2503,2503,
4342,38922150200,,14.940001,,failed,,0,,,2503,2503,
4343,38923662600,,10.834,,failed,,0,,,2503,2503,
4344,38930160200,,4.9049997,,failed,,0,,,2503,2503,
4345,38948612300,,26.838001,,failed,,0,,,2507,2507,
4346,38949322300,,19.422,,failed,,0,,,2507,2507,
4347,38950322300,,9.735,,failed,,0,,,2507,2507,
4348,38951422300,,91.527,,failed,,1,,,2511,2511,
4349,38952682300,,48.856,,failed,,0,,,2515,2515,
4350,38954382300,,67.417,,failed,,1,,,2515,2515,
4351,38954492300,,84.945,,failed,,1,,,2515,2515,
4352,38981305100,,63.306,,failed,,1,,,2515,2515,
4353,38981468100,,139.412,,failed,,1,,,2520,2520,
4354,38983468100,,136.457,,failed,,1,,,2520,2520,
4355,38985678100,,146.29199,,failed,,2,,,2520,2520,
4356,38985778100,,164.267,,failed,,2,,,2520,2520,
4357,38986478100,,181.882,,failed,,2,,,2520,2520,
4358,38986518100,,191.922,,failed,,2,,,2520,2520,
4359,38987718100,,95.656,,failed,,1,,,2523,2523,
4360,38988818100,,65.157,,failed,,1,,,2523,2523,
4361,38989328100,,65.309,,failed,,1,,,2523,2523,
4362,38990666000,,72.299995,,failed,,1,,,2523,2523,
4363,38992366000,,65.435,,failed,,1,,,2525,2525,
4364,38999366000,,65.471,,failed,,1,,,2525,2525,
4365,39000416000,,66.64,,failed,,1,,,2525,2525,
4366,39000456000,,62.011,,failed,,1,,,2525,2525,
4367,39001506000,,48.731,,failed,,0,,,2525,2525,
4368,39003516000,,10.384,,failed,,0,,,2528,2528,
4369,39010426000,,20.585,,failed,,0,,,2528,2528,
4370,39013036000,,29.932001,,failed,,0,,,2542,2542,
4371,39013485200,,28.579,,failed,,0,,,2542,2542,
4372,39014485200,,19.998,,failed,,0,,,2542,2542,
4373,39034495200,,40.774002,,failed,,0,,,2546,2546,
4374,39034595200,,44.254,,failed,,0,,,2546,2546,
4375,39051605200,,21.177,,failed,,0,,,2549,2549,
4376,39056615200,,22.581999,,failed,,0,,,2549,2549,
4377,39061625200,,25.307,,failed,,0,,,2549,2549,
4378,39076635200,,34.076,,failed,,0,,,2549,2549,
4379,39088735200,,24.378,,failed,,0,,,2552,2552,
4380,39088965200,,36.809,,failed,,0,,,2552,2552,
4381,39089585200,,47.524,,failed,,0,,,2552,2552,
4382,39091085200,,61.398,,failed,,1,,,2553,2553,
4383,39092105200,,69.191,,failed,,1,,,2553,2553,
4384,39102115200,,61.962,,failed,,1,,,2553,2553,
4385,39102815200,,67.863,,failed,,1,,,2553,2553,
4386,39102935200,,98.091,,failed,,1,,,2557,2557,
4387,39103655200,,84.08,,failed,,1,,,2557,2557,
4388,39104665200,,78.26,,failed,,1,,,2557,2557,
4389,39105265200,,109.921,,failed,,1,,,2563,2563,
4390,39105785200,,69.631004,,failed,,1,,,2563,2563,
4391,39106885200,,100.339,,failed,,1,,,2563,2563,
4392,39106921900,,139.169,,failed,,1,,,2563,2563,
4393,39107021900,,129.914,,failed,,1,,,2563,2563,
4394,39108021900,,111.90399,,failed,,1,,,2563,2563,
4395,39112531900,,100.21999,,failed,,1,,,2563,2563,
4396,39113773800,,94.637,,failed,,1,,,2563,2563,
4397,39117783800,,117.614006,,failed,,1,,,2563,2563,
4398,39120293800,,124.548004,,failed,,1,,,2563,2563,
4399,39121553800,,123.057,,failed,,1,,,2563,2563,
4400,39131563800,,90.309,,failed,,1,,,2563,2563,
4401,39131969600,,135.716,,failed,,1,,,2568,2568,
4402,39134979600,,100.184,,failed,,1,,,2574,2574,
4403,39136548100,,93.672,,failed,,1,,,2574,2574,
4404,39146558100,,87.737,,failed,,1,,,2574,2574,
4405,39147358100,,80.778,,failed,,1,,,2574,2574,
4406,39162368100,,90.396,,failed,,1,,,2575,2575,
4407,39177378100,,102.765,,failed,,1,,,2575,2575,
4408,39177578100,,107.732994,,failed,,1,,,2575,2575,
4409,39178588100,,120.391,,failed,,1,,,2575,2575,
4410,39179608100,,124.811,,failed,,1,,,2575,2575,
4411,39181618100,,73.186,,failed,,1,,,2580,2580,
4412,39182148100,,54.21,,failed,,0,,,2580,2580,
4413,39232158100,,26.946,,failed,,0,,,2583,2583,
4414,39247168100,,24.36,,failed,,0,,,2583,2583,
4415,39248188100,,68.498,,failed,,2,,,2588,2588,
4416,39258198100,,84.686,,failed,,2,,,2595,2595,
4417,39258398100,,95.249,,failed,,2,,,2595,2595,
4418,39258598100,,96.135,,failed,,2,,,2595,2595,
4419,39258808100,,96.308,,failed,,2,,,2595,2595,
4420,39258928100,,77.912994,,failed,,2,,,2595,2595,
4421,39263938100,,63.162,,failed,,2,,,2601,2601,
4422,39263958100,,62.197,,failed,,2,,,2601,2601,
4423,39273958100,,64.211,,failed,,2,,,2601,2601,
4424,39277958100,,63.282,,failed,,2,,,2601,2601,
4425,39299355700,,53.618,,failed,,1,,,2602,2602,
4426,39309365700,,51.038998,,failed,,1,,,2602,2602,
4427,39319375700,,33.551,,failed,,1,,,2602,2602,
4428,39334385700,,125.76,,failed,,2,,,2604,2604,
4429,39344395700,,123.676,,failed,,2,,,2604,2604,
4430,39354405700,,110.382,,failed,,2,,,2604,2604,
4431,39354425700,,104.547005,,failed,,2,,,2604,2604,
4432,39354625700,,115.242,,failed,,2,,,2604,2604,
4433,39356725700,,175.193,,failed,,3,,,2604,2604,
4434,39360235700,,220.606,,failed,,3,,,2604,2604,
4435,39360395700,,278.071,,failed,,3,,,2607,2607,
4436,39375405700,,271.012,,failed,,3,,,2607,2607,
4437,39375425700,,296.599,,failed,,3,,,2608,2608,
4438,39377525700,,293.733,,failed,,3,,,2608,2608,
4439,39397535700,,248.30598,,failed,,3,,,2608,2608,
4440,39412545700,,231.147,,failed,,3,,,2609,2609,
4441,39418555700,,224.177,,failed,,3,,,2609,2609,
4442,39420655700,,189.143,,failed,,3,,,2609,2609,
4443,39445665700,,113.413,,failed,,2,,,2609,2609,
4444,39470675700,,111.45599,,failed,,2,,,2609,2609,
4445,39505685700,,106.026,,failed,,2,,,2609,2609,
4446,39520695700,,84.402,,failed,,2,,,2609,2609,
4447,39545705700,,62.194,,failed,,2,,,2609,2609,
4448,39546721300,,72.125,,failed,,2,,,2611,2611,
4449,39549721300,,60.277,,failed,,2,,,2611,2611,
4450,39652931300,,31.269001,,failed,,1,,,2613,2613,
4451,39662941300,,34.509,,failed,,1,,,2613,2613,
4452,39664441300,,50.653,,failed,,1,,,2613,2613,
4453,39689451300,,72.167,,failed,,2,,,2615,2615,
4454,39689661300,,71.8,,failed,,2,,,2615,2615,
4455,39724671300,,65.82,,failed,,2,,,2615,2615,
4456,39726171300,,97.922005,,failed,,2,,,2616,2616,
4457,39727771300,,109.42,,failed,,2,,,2616,2616,
4458,39728771300,,59.428,,failed,,2,,,2624,2624,
4459,39738781300,,59.462,,failed,,2,,,2624,2624,
4460,39740881300,,51.378,,failed,,1,,,2627,2627,
4461,39856834300,,122.835,,failed,,2,,,2629,2629,
4462,39857500300,,122.621,,failed,,2,,,2629,2629,
4463,39858107200,,115.462,,failed,,2,,,2629,2629,
4464,39858127200,,99.066,,failed,,2,,,2631,2631,
4465,39858367200,,108.565994,,failed,,2,,,2633,2633,
4466,39859263800,,70.348,,failed,,2,,,2633,2633,
4467,39946745200,,1.4760001,,failed,,0,,,2636,2636,
4468,39946895200,,1.929,,failed,,0,,,2636,2636,
4469,39947295200,,6.2320004,,failed,,1,,,2642,2642,
4470,39947332400,,1.9909999,,failed,,0,,,2645,2645,
4471,39952732400,,7.884,,failed,,1,,,2647,2647,
4472,39953132400,,6.785,,failed,,1,,,2647,2647,
4473,39953632400,,10.471,,failed,,1,,,2659,2659,
4474,39995007500,,8.31,,failed,,1,,,2659,2659,
4475,39995106100,,8.749,,failed,,1,,,2659,2659,
4476,39998116100,,3.422,,failed,,1,,,2659,2659,
4477,39998182600,,1.573,,failed,,0,,,2659,2659,
4478,39999682600,,2.736,,failed,,0,,,2659,2659,
4479,39999782600,,13.782999,,failed,,1,,,2668,2668,
4480,40030245100,,17.078999,,failed,,1,,,2668,2668,
4481,40030301500,,12.831,,failed,,1,,,2668,2668,
4482,40030323400,,17.907,,failed,,1,,,2669,2669,
4483,40030348800,,22.791,,failed,,1,,,2669,2669,
4484,40041048800,,16.808,,failed,,1,,,2679,2679,
4485,40051748800,,16.531,,failed,,1,,,2679,2679,
4486,40061758800,,24.157999,,failed,,1,,,2682,2682,
4487,40081758800,,12.827,,failed,,1,,,2684,2684,
4488,40082308800,,16.547,,failed,,1,,,2684,2684,
4489,40083818500,,22.366999,,failed,,1,,,2685,2685,
4490,40094959500,,10.115,,failed,,1,,,2692,2692,
4491,40102661300,,2.2680001,,failed,,0,,,2693,2693,
4492,40102987400,,4.712,,failed,,1,,,2693,2693,
4493,40116016400,,15.844,,failed,,1,,,2693,2693,
4494,40116216400,,35.079998,,failed,,1,,,2695,2695,
4495,40116516400,,39.072,,failed,,1,,,2695,2695,
4496,40118826400,,39.528,,failed,,1,,,2696,2696,
4497,40218836400,,94.109,,failed,,2,,,2704,2704,
4498,40219836400,,50.953003,,failed,,1,,,2714,2714,
4499,40220039900,,63.572,,failed,,2,,,2718,2718,
4500,40236957900,,42.3,,failed,,1,,,2718,2718,
4501,40237460500,,36.592,,failed,,1,,,2718,2718,
4502,40238272100,,35.674,,failed,,1,,,2718,2718,
4503,40238472100,,46.759,,failed,,1,,,2718,2718,
4504,40240298600,,45.274,,failed,,1,,,2723,2723,
4505,40247318600,,55.196003,,failed,,1,,,2723,2723,
4506,40248147600,,77.048004,,failed,,2,,,2723,2723,
4507,40253167600,,75.775,,failed,,2,,,2723,2723,
4508,40255309900,,91.432,,failed,,2,,,2723,2723,
4509,40255404500,,103.088005,,failed,,2,,,2723,2723,
4510,40257914500,,92.846,,failed,,2,,,2723,2723,
4511,40258014500,,131.45401,,failed,,2,,,2739,2739,
4512,40258114500,,117.697,,failed,,2,,,2739,2739,
4513,40258614500,,175.753,,failed,,3,,,2739,2739,
4514,40258874500,,190.664,,failed,,3,,,2739,2739,
4515,40259084500,,185.87,,failed,,3,,,2741,2741,
4516,40260565700,,62.440998,,failed,,2,,,2746,2746,
4517,40260809400,,67.459,,failed,,2,,,2746,2746,
4518,40261019400,,72.957,,failed,,2,,,2746,2746,
4519,40401026000,,75.686005,,failed,,2,,,2750,2750,
4520,40426036000,,83.812,,failed,,2,,,2750,2750,
4521,40428546000,,91.159,,failed,,2,,,2753,2753,
4522,40431046000,,91.462,,failed,,2,,,2753,2753,
4523,40441056000,,80.188995,,failed,,2,,,2753,2753,
4524,40451066000,,74.893,,failed,,2,,,2753,2753,
4525,40466076000,,104.51199,,failed,,2,,,2753,2753,
4526,40566086000,,123.050995,,failed,,2,,,2756,2756,
4527,40571096000,,85.52,,failed,,2,,,2756,2756,
4528,40578106000,,75.631004,,failed,,2,,,2756,2756,
4529,40590516000,,62.571,,failed,,2,,,2756,2756,
4530,40599226000,,62.329002,,failed,,2,,,2757,2757,
4531,40606166000,,42.388,,failed,,1,,,2760,2760,
4532,40607366000,,55.216003,,failed,,1,,,2760,2760,
4533,40607566000,,38.091,,failed,,1,,,2763,2763,
4534,40609576000,,42.058002,,failed,,1,,,2763,2763,
4535,40612586000,,41.597,,failed,,1,,,2764,2764,
4536,40613587000,,45.521,,failed,,1,,,2764,2764,
4537,40620497000,,51.883003,,failed,,1,,,2765,2765,
4538,40630517000,,48.64,,failed,,1,,,2765,2765,
4539,40640537000,,44.510002,,failed,,1,,,2765,2765,
4540,40640651700,,41.336998,,failed,,1,,,2765,2765,
4541,40650671700,,41.16,,failed,,1,,,2765,2765,
4542,40650994700,,39.702,,failed,,1,,,2765,2765,
4543,40652645100,,32.732998,,failed,,1,,,2771,2771,
4544,40664845100,,32.73,,failed,,1,,,2771,2771,
4545,40664945100,,63.631996,,failed,,2,,,2774,2774,
4546,40669714100,,59.120003,,failed,,2,,,2774,2774,
4547,40669824100,,48.939,,failed,,1,,,2774,2774,
4548,40670334100,,37.381,,failed,,1,,,2779,2779,
4549,40672334100,,34.981,,failed,,1,,,2779,2779,
4550,40672445200,,30.319,,failed,,1,,,2779,2779,
4551,40677445200,,27.762001,,failed,,1,,,2783,2783,
4552,40677475200,,21.837,,failed,,1,,,2783,2783,
4553,40682475200,,10.071,,failed,,1,,,2783,2783,
4554,40683575200,,11.003,,failed,,1,,,2783,2783,
4555,40684085200,,18.105,,failed,,1,,,2783,2783,
4556,40685095200,,16.048,,failed,,1,,,2783,2783,
4557,40686105200,,18.036001,,failed,,1,,,2784,2784,
4558,40687105200,,14.973,,failed,,1,,,2784,2784,
4559,40687215200,,16.145,,failed,,1,,,2793,2793,
4560,40692225200,,17.901001,,failed,,1,,,2793,2793,
4561,40692755200,,17.784,,failed,,1,,,2793,2793,
4562,40722765200,,8.41,,failed,,1,,,2793,2793,
4563,40723135200,,7.447,,failed,,1,,,2793,2793,
4564,40724045200,,18.279,,failed,,1,,,2806,2806,
4565,40724095200,,34.339,,failed,,1,,,2808,2808,
4566,40734343200,,16.768,,failed,,1,,,2810,2810,
4567,40734853200,,1.5719999,,failed,,0,,,2811,2811,
4568,40735073200,,17.158,,failed,,1,,,2814,2814,
4569,40745083200,,7.3230004,,failed,,1,,,2814,2814,
4570,40750093200,,5.1150002,,failed,,1,,,2814,2814,
4571,40750393200,,1.163,,failed,,0,,,2814,2814,
4572,40755531200,,6.346,,failed,,1,,,2814,2814,
4573,40756512500,,14.311,,failed,,1,,,2817,2817,
4574,40756672500,,1.638,,failed,,0,,,2818,2818,
4575,40778528500,,9.354,,failed,,1,,,2821,2821,
4576,40780648500,,21.747,,failed,,1,,,2824,2824,
4577,40783398500,,23.485,,failed,,1,,,2824,2824,
4578,40785528500,,24.061998,,failed,,1,,,2824,2824,
4579,40788389900,,23.689001,,failed,,1,,,2824,2824,
4580,40790519900,,27.828,,failed,,1,,,2824,2824,
4581,40890529900,,18.542,,failed,,1,,,2832,2832,
4582,40890929900,,18.212,,failed,,1,,,2835,2835,
4583,40892161900,,4.678,,failed,,1,,,2837,2837,
4584,40892281900,,12.868,,failed,,1,,,2842,2842,
4585,40893281900,,22.984001,,failed,,1,,,2845,2845,
4586,40894091900,,19.472,,failed,,1,,,2845,2845,
4587,40895835400,,25.126,,failed,,1,,,2846,2846,
4588,40896409400,,9.562,,failed,,1,,,2848,2848,
4589,40896519400,,9.36,,failed,,1,,,2851,2851,
4590,40896829400,,1.8520001,,failed,,0,,,2851,2851,
4591,40896949400,,3.803,,failed,,1,,,2851,2851,
4592,40899049400,,4.744,,failed,,1,,,2855,2855,
4593,40899159400,,7.9129996,,failed,,1,,,2856,2856,
4594,40899269400,,7.3360004,,failed,,1,,,2856,2856,
4595,40906279400,,3.105,,failed,,0,,,2861,2861,
4596,40912879400,,2.902,,failed,,0,,,2862,2862,
4597,40915879400,,2.02,,failed,,0,,,2862,2862,
4598,40916059400,,1.851,,failed,,0,,,2862,2862,
